community_area,year_month,total_crime_count,total_crime_weight,avg_latitude,avg_longitude,year,month,risk_score,safety_score
1,2020-01,316,1449.0,42.01131121446255,-87.66988475541572,2020,1,21.02,78.98
1,2020-02,286,1335.0,42.01131121446255,-87.66988475541572,2020,2,19.31,80.69
1,2020-03,251,1258.0,42.01131121446255,-87.66988475541572,2020,3,18.16,81.84
1,2020-04,189,914.0,42.01131121446255,-87.66988475541572,2020,4,13.01,86.99
1,2020-05,242,1235.0,42.01131121446255,-87.66988475541572,2020,5,17.82,82.18
1,2020-06,284,1472.0,42.01131121446255,-87.66988475541572,2020,6,21.37,78.63
1,2020-07,289,1473.0,42.01131121446255,-87.66988475541572,2020,7,21.38,78.62
1,2020-08,312,1622.0,42.01131121446255,-87.66988475541572,2020,8,23.61,76.39
1,2020-09,273,1342.0,42.01131121446255,-87.66988475541572,2020,9,19.42,80.58
1,2020-10,295,1447.0,42.01131121446255,-87.66988475541572,2020,10,20.99,79.01
1,2020-11,231,1162.0,42.01131121446255,-87.66988475541572,2020,11,16.72,83.28
1,2020-12,236,1191.0,42.01131121446255,-87.66988475541572,2020,12,17.16,82.84
1,2021-01,249,1300.0,42.01131121446255,-87.66988475541572,2021,1,18.79,81.21
1,2021-02,189,972.0,42.01131121446255,-87.66988475541572,2021,2,13.88,86.12
1,2021-03,252,1295.0,42.01131121446255,-87.66988475541572,2021,3,18.72,81.28
1,2021-04,247,1176.0,42.01131121446255,-87.66988475541572,2021,4,16.93,83.07
1,2021-05,311,1531.0,42.01131121446255,-87.66988475541572,2021,5,22.25,77.75
1,2021-06,307,1600.0,42.01131121446255,-87.66988475541572,2021,6,23.28,76.72
1,2021-07,248,1263.0,42.01131121446255,-87.66988475541572,2021,7,18.24,81.76
1,2021-08,310,1543.0,42.01131121446255,-87.66988475541572,2021,8,22.43,77.57
1,2021-09,297,1511.0,42.01131121446255,-87.66988475541572,2021,9,21.95,78.05
1,2021-10,291,1451.0,42.01131121446255,-87.66988475541572,2021,10,21.05,78.95
1,2021-11,311,1481.0,42.01131121446255,-87.66988475541572,2021,11,21.5,78.5
1,2021-12,284,1491.0,42.01131121446255,-87.66988475541572,2021,12,21.65,78.35
1,2022-01,281,1379.0,42.01131121446255,-87.66988475541572,2022,1,19.97,80.03
1,2022-02,265,1338.0,42.01131121446255,-87.66988475541572,2022,2,19.36,80.64
1,2022-03,245,1170.0,42.01131121446255,-87.66988475541572,2022,3,16.84,83.16
1,2022-04,294,1429.0,42.01131121446255,-87.66988475541572,2022,4,20.72,79.28
1,2022-05,354,1821.0,42.01131121446255,-87.66988475541572,2022,5,26.59,73.41
1,2022-06,372,1870.0,42.01131121446255,-87.66988475541572,2022,6,27.32,72.68
1,2022-07,394,1972.0,42.01131121446255,-87.66988475541572,2022,7,28.85,71.15
1,2022-08,380,1814.0,42.01131121446255,-87.66988475541572,2022,8,26.49,73.51
1,2022-09,408,2021.0,42.01131121446255,-87.66988475541572,2022,9,29.59,70.41
1,2022-10,360,1863.0,42.01131121446255,-87.66988475541572,2022,10,27.22,72.78
1,2022-11,292,1445.0,42.01131121446255,-87.66988475541572,2022,11,20.96,79.04
1,2022-12,323,1626.0,42.01131121446255,-87.66988475541572,2022,12,23.67,76.33
1,2023-01,328,1606.0,42.01131121446255,-87.66988475541572,2023,1,23.37,76.63
1,2023-02,317,1570.0,42.01131121446255,-87.66988475541572,2023,2,22.83,77.17
1,2023-03,365,1759.0,42.01131121446255,-87.66988475541572,2023,3,25.66,74.34
1,2023-04,361,1699.0,42.01131121446255,-87.66988475541572,2023,4,24.76,75.24
1,2023-05,393,1908.0,42.01131121446255,-87.66988475541572,2023,5,27.89,72.11
1,2023-06,413,2025.0,42.01131121446255,-87.66988475541572,2023,6,29.65,70.35
1,2023-07,372,1876.0,42.01131121446255,-87.66988475541572,2023,7,27.41,72.59
1,2023-08,426,2058.0,42.01131121446255,-87.66988475541572,2023,8,30.14,69.86
1,2023-09,392,2009.0,42.01131121446255,-87.66988475541572,2023,9,29.41,70.59
1,2023-10,399,1989.0,42.01131121446255,-87.66988475541572,2023,10,29.11,70.89
1,2023-11,430,2035.0,42.01131121446255,-87.66988475541572,2023,11,29.79,70.21
1,2023-12,418,2089.0,42.01131121446255,-87.66988475541572,2023,12,30.6,69.4
1,2024-01,416,2019.0,42.01131121446255,-87.66988475541572,2024,1,29.56,70.44
1,2024-02,390,1955.0,42.01131121446255,-87.66988475541572,2024,2,28.6,71.4
1,2024-03,390,1880.0,42.01131121446255,-87.66988475541572,2024,3,27.47,72.53
1,2024-04,384,1900.0,42.01131121446255,-87.66988475541572,2024,4,27.77,72.23
1,2024-05,386,1910.0,42.01131121446255,-87.66988475541572,2024,5,27.92,72.08
1,2024-06,344,1689.0,42.01131121446255,-87.66988475541572,2024,6,24.61,75.39
1,2024-07,368,1814.0,42.01131121446255,-87.66988475541572,2024,7,26.49,73.51
1,2024-08,332,1609.0,42.01131121446255,-87.66988475541572,2024,8,23.42,76.58
1,2024-09,355,1811.0,42.01131121446255,-87.66988475541572,2024,9,26.44,73.56
1,2024-10,333,1670.0,42.01131121446255,-87.66988475541572,2024,10,24.33,75.67
1,2024-11,327,1695.0,42.01131121446255,-87.66988475541572,2024,11,24.7,75.3
1,2024-12,281,1396.0,42.01131121446255,-87.66988475541572,2024,12,20.23,79.77
2,2020-01,268,1299.0,41.99967311127487,-87.69294033116037,2020,1,18.78,81.22
2,2020-02,223,1087.0,41.99967311127487,-87.69294033116037,2020,2,15.6,84.4
2,2020-03,264,1266.0,41.99967311127487,-87.69294033116037,2020,3,18.28,81.72
2,2020-04,174,860.0,41.99967311127487,-87.69294033116037,2020,4,12.2,87.8
2,2020-05,197,986.0,41.99967311127487,-87.69294033116037,2020,5,14.09,85.91
2,2020-06,236,1126.0,41.99967311127487,-87.69294033116037,2020,6,16.19,83.81
2,2020-07,303,1523.0,41.99967311127487,-87.69294033116037,2020,7,22.13,77.87
2,2020-08,312,1586.0,41.99967311127487,-87.69294033116037,2020,8,23.07,76.93
2,2020-09,293,1438.0,41.99967311127487,-87.69294033116037,2020,9,20.86,79.14
2,2020-10,291,1462.0,41.99967311127487,-87.69294033116037,2020,10,21.22,78.78
2,2020-11,248,1200.0,41.99967311127487,-87.69294033116037,2020,11,17.29,82.71
2,2020-12,242,1136.0,41.99967311127487,-87.69294033116037,2020,12,16.33,83.67
2,2021-01,235,1095.0,41.99967311127487,-87.69294033116037,2021,1,15.72,84.28
2,2021-02,198,929.0,41.99967311127487,-87.69294033116037,2021,2,13.24,86.76
2,2021-03,226,1069.0,41.99967311127487,-87.69294033116037,2021,3,15.33,84.67
2,2021-04,225,1117.0,41.99967311127487,-87.69294033116037,2021,4,16.05,83.95
2,2021-05,213,1023.0,41.99967311127487,-87.69294033116037,2021,5,14.64,85.36
2,2021-06,261,1223.0,41.99967311127487,-87.69294033116037,2021,6,17.64,82.36
2,2021-07,236,1198.0,41.99967311127487,-87.69294033116037,2021,7,17.26,82.74
2,2021-08,273,1343.0,41.99967311127487,-87.69294033116037,2021,8,19.43,80.57
2,2021-09,295,1422.0,41.99967311127487,-87.69294033116037,2021,9,20.62,79.38
2,2021-10,259,1264.0,41.99967311127487,-87.69294033116037,2021,10,18.25,81.75
2,2021-11,236,1154.0,41.99967311127487,-87.69294033116037,2021,11,16.6,83.4
2,2021-12,277,1356.0,41.99967311127487,-87.69294033116037,2021,12,19.63,80.37
2,2022-01,314,1496.0,41.99967311127487,-87.69294033116037,2022,1,21.72,78.28
2,2022-02,204,1002.0,41.99967311127487,-87.69294033116037,2022,2,14.33,85.67
2,2022-03,277,1330.0,41.99967311127487,-87.69294033116037,2022,3,19.24,80.76
2,2022-04,290,1353.0,41.99967311127487,-87.69294033116037,2022,4,19.58,80.42
2,2022-05,356,1687.0,41.99967311127487,-87.69294033116037,2022,5,24.58,75.42
2,2022-06,319,1487.0,41.99967311127487,-87.69294033116037,2022,6,21.59,78.41
2,2022-07,321,1574.0,41.99967311127487,-87.69294033116037,2022,7,22.89,77.11
2,2022-08,367,1769.0,41.99967311127487,-87.69294033116037,2022,8,25.81,74.19
2,2022-09,369,1773.0,41.99967311127487,-87.69294033116037,2022,9,25.87,74.13
2,2022-10,391,1921.0,41.99967311127487,-87.69294033116037,2022,10,28.09,71.91
2,2022-11,349,1795.0,41.99967311127487,-87.69294033116037,2022,11,26.2,73.8
2,2022-12,343,1704.0,41.99967311127487,-87.69294033116037,2022,12,24.84,75.16
2,2023-01,312,1534.0,41.99967311127487,-87.69294033116037,2023,1,22.29,77.71
2,2023-02,297,1481.0,41.99967311127487,-87.69294033116037,2023,2,21.5,78.5
2,2023-03,283,1404.0,41.99967311127487,-87.69294033116037,2023,3,20.35,79.65
2,2023-04,257,1257.0,41.99967311127487,-87.69294033116037,2023,4,18.15,81.85
2,2023-05,335,1659.0,41.99967311127487,-87.69294033116037,2023,5,24.17,75.83
2,2023-06,329,1540.0,41.99967311127487,-87.69294033116037,2023,6,22.38,77.62
2,2023-07,392,1961.0,41.99967311127487,-87.69294033116037,2023,7,28.69,71.31
2,2023-08,389,1953.0,41.99967311127487,-87.69294033116037,2023,8,28.57,71.43
2,2023-09,384,1890.0,41.99967311127487,-87.69294033116037,2023,9,27.62,72.38
2,2023-10,322,1576.0,41.99967311127487,-87.69294033116037,2023,10,22.92,77.08
2,2023-11,314,1493.0,41.99967311127487,-87.69294033116037,2023,11,21.68,78.32
2,2023-12,385,2057.0,41.99967311127487,-87.69294033116037,2023,12,30.12,69.88
2,2024-01,312,1559.0,41.99967311127487,-87.69294033116037,2024,1,22.67,77.33
2,2024-02,325,1599.0,41.99967311127487,-87.69294033116037,2024,2,23.27,76.73
2,2024-03,337,1712.0,41.99967311127487,-87.69294033116037,2024,3,24.96,75.04
2,2024-04,321,1527.0,41.99967311127487,-87.69294033116037,2024,4,22.19,77.81
2,2024-05,301,1520.0,41.99967311127487,-87.69294033116037,2024,5,22.08,77.92
2,2024-06,299,1466.0,41.99967311127487,-87.69294033116037,2024,6,21.28,78.72
2,2024-07,331,1572.0,41.99967311127487,-87.69294033116037,2024,7,22.86,77.14
2,2024-08,310,1531.0,41.99967311127487,-87.69294033116037,2024,8,22.25,77.75
2,2024-09,353,1765.0,41.99967311127487,-87.69294033116037,2024,9,25.75,74.25
2,2024-10,307,1536.0,41.99967311127487,-87.69294033116037,2024,10,22.32,77.68
2,2024-11,278,1360.0,41.99967311127487,-87.69294033116037,2024,11,19.69,80.31
2,2024-12,283,1497.0,41.99967311127487,-87.69294033116037,2024,12,21.74,78.26
3,2020-01,248,1185.0,41.96611032425387,-87.65659767814013,2020,1,17.07,82.93
3,2020-02,258,1231.0,41.96611032425387,-87.65659767814013,2020,2,17.76,82.24
3,2020-03,189,954.0,41.96611032425387,-87.65659767814013,2020,3,13.61,86.39
3,2020-04,197,923.0,41.96611032425387,-87.65659767814013,2020,4,13.15,86.85
3,2020-05,208,1065.0,41.96611032425387,-87.65659767814013,2020,5,15.27,84.73
3,2020-06,267,1319.0,41.96611032425387,-87.65659767814013,2020,6,19.07,80.93
3,2020-07,281,1433.0,41.96611032425387,-87.65659767814013,2020,7,20.78,79.22
3,2020-08,275,1403.0,41.96611032425387,-87.65659767814013,2020,8,20.33,79.67
3,2020-09,253,1269.0,41.96611032425387,-87.65659767814013,2020,9,18.33,81.67
3,2020-10,284,1385.0,41.96611032425387,-87.65659767814013,2020,10,20.06,79.94
3,2020-11,193,909.0,41.96611032425387,-87.65659767814013,2020,11,12.94,87.06
3,2020-12,214,1036.0,41.96611032425387,-87.65659767814013,2020,12,14.84,85.16
3,2021-01,248,1175.0,41.96611032425387,-87.65659767814013,2021,1,16.92,83.08
3,2021-02,180,869.0,41.96611032425387,-87.65659767814013,2021,2,12.34,87.66
3,2021-03,216,1107.0,41.96611032425387,-87.65659767814013,2021,3,15.9,84.1
3,2021-04,244,1237.0,41.96611032425387,-87.65659767814013,2021,4,17.85,82.15
3,2021-05,255,1237.0,41.96611032425387,-87.65659767814013,2021,5,17.85,82.15
3,2021-06,254,1264.0,41.96611032425387,-87.65659767814013,2021,6,18.25,81.75
3,2021-07,290,1450.0,41.96611032425387,-87.65659767814013,2021,7,21.04,78.96
3,2021-08,300,1483.0,41.96611032425387,-87.65659767814013,2021,8,21.53,78.47
3,2021-09,291,1493.0,41.96611032425387,-87.65659767814013,2021,9,21.68,78.32
3,2021-10,298,1461.0,41.96611032425387,-87.65659767814013,2021,10,21.2,78.8
3,2021-11,291,1497.0,41.96611032425387,-87.65659767814013,2021,11,21.74,78.26
3,2021-12,227,1198.0,41.96611032425387,-87.65659767814013,2021,12,17.26,82.74
3,2022-01,248,1193.0,41.96611032425387,-87.65659767814013,2022,1,17.19,82.81
3,2022-02,217,1027.0,41.96611032425387,-87.65659767814013,2022,2,14.7,85.3
3,2022-03,277,1375.0,41.96611032425387,-87.65659767814013,2022,3,19.91,80.09
3,2022-04,271,1360.0,41.96611032425387,-87.65659767814013,2022,4,19.69,80.31
3,2022-05,279,1409.0,41.96611032425387,-87.65659767814013,2022,5,20.42,79.58
3,2022-06,387,1905.0,41.96611032425387,-87.65659767814013,2022,6,27.85,72.15
3,2022-07,357,1732.0,41.96611032425387,-87.65659767814013,2022,7,25.26,74.74
3,2022-08,384,1850.0,41.96611032425387,-87.65659767814013,2022,8,27.03,72.97
3,2022-09,393,1984.0,41.96611032425387,-87.65659767814013,2022,9,29.03,70.97
3,2022-10,372,1811.0,41.96611032425387,-87.65659767814013,2022,10,26.44,73.56
3,2022-11,308,1507.0,41.96611032425387,-87.65659767814013,2022,11,21.89,78.11
3,2022-12,286,1414.0,41.96611032425387,-87.65659767814013,2022,12,20.5,79.5
3,2023-01,364,1773.0,41.96611032425387,-87.65659767814013,2023,1,25.87,74.13
3,2023-02,307,1509.0,41.96611032425387,-87.65659767814013,2023,2,21.92,78.08
3,2023-03,339,1671.0,41.96611032425387,-87.65659767814013,2023,3,24.34,75.66
3,2023-04,354,1675.0,41.96611032425387,-87.65659767814013,2023,4,24.4,75.6
3,2023-05,380,1887.0,41.96611032425387,-87.65659767814013,2023,5,27.58,72.42
3,2023-06,418,2106.0,41.96611032425387,-87.65659767814013,2023,6,30.86,69.14
3,2023-07,454,2268.0,41.96611032425387,-87.65659767814013,2023,7,33.28,66.72
3,2023-08,436,2132.0,41.96611032425387,-87.65659767814013,2023,8,31.25,68.75
3,2023-09,454,2320.0,41.96611032425387,-87.65659767814013,2023,9,34.06,65.94
3,2023-10,428,2083.0,41.96611032425387,-87.65659767814013,2023,10,30.51,69.49
3,2023-11,320,1595.0,41.96611032425387,-87.65659767814013,2023,11,23.21,76.79
3,2023-12,319,1595.0,41.96611032425387,-87.65659767814013,2023,12,23.21,76.79
3,2024-01,319,1565.0,41.96611032425387,-87.65659767814013,2024,1,22.76,77.24
3,2024-02,317,1590.0,41.96611032425387,-87.65659767814013,2024,2,23.13,76.87
3,2024-03,357,1678.0,41.96611032425387,-87.65659767814013,2024,3,24.45,75.55
3,2024-04,376,1836.0,41.96611032425387,-87.65659767814013,2024,4,26.82,73.18
3,2024-05,409,2044.0,41.96611032425387,-87.65659767814013,2024,5,29.93,70.07
3,2024-06,421,2127.0,41.96611032425387,-87.65659767814013,2024,6,31.17,68.83
3,2024-07,417,2102.0,41.96611032425387,-87.65659767814013,2024,7,30.8,69.2
3,2024-08,411,2057.0,41.96611032425387,-87.65659767814013,2024,8,30.12,69.88
3,2024-09,419,2129.0,41.96611032425387,-87.65659767814013,2024,9,31.2,68.8
3,2024-10,374,1891.0,41.96611032425387,-87.65659767814013,2024,10,27.64,72.36
3,2024-11,337,1634.0,41.96611032425387,-87.65659767814013,2024,11,23.79,76.21
3,2024-12,327,1590.0,41.96611032425387,-87.65659767814013,2024,12,23.13,76.87
4,2020-01,164,825.0,41.97238042767036,-87.68888971667873,2020,1,11.68,88.32
4,2020-02,134,654.0,41.97238042767036,-87.68888971667873,2020,2,9.12,90.88
4,2020-03,134,653.0,41.97238042767036,-87.68888971667873,2020,3,9.1,90.9
4,2020-04,135,618.0,41.97238042767036,-87.68888971667873,2020,4,8.58,91.42
4,2020-05,133,624.0,41.97238042767036,-87.68888971667873,2020,5,8.67,91.33
4,2020-06,151,722.0,41.97238042767036,-87.68888971667873,2020,6,10.14,89.86
4,2020-07,185,855.0,41.97238042767036,-87.68888971667873,2020,7,12.13,87.87
4,2020-08,186,920.0,41.97238042767036,-87.68888971667873,2020,8,13.1,86.9
4,2020-09,169,799.0,41.97238042767036,-87.68888971667873,2020,9,11.29,88.71
4,2020-10,172,801.0,41.97238042767036,-87.68888971667873,2020,10,11.32,88.68
4,2020-11,119,527.0,41.97238042767036,-87.68888971667873,2020,11,7.22,92.78
4,2020-12,145,650.0,41.97238042767036,-87.68888971667873,2020,12,9.06,90.94
4,2021-01,144,638.0,41.97238042767036,-87.68888971667873,2021,1,8.88,91.12
4,2021-02,113,509.0,41.97238042767036,-87.68888971667873,2021,2,6.95,93.05
4,2021-03,128,601.0,41.97238042767036,-87.68888971667873,2021,3,8.32,91.68
4,2021-04,138,673.0,41.97238042767036,-87.68888971667873,2021,4,9.4,90.6
4,2021-05,135,675.0,41.97238042767036,-87.68888971667873,2021,5,9.43,90.57
4,2021-06,142,701.0,41.97238042767036,-87.68888971667873,2021,6,9.82,90.18
4,2021-07,125,606.0,41.97238042767036,-87.68888971667873,2021,7,8.4,91.6
4,2021-08,123,572.0,41.97238042767036,-87.68888971667873,2021,8,7.89,92.11
4,2021-09,158,781.0,41.97238042767036,-87.68888971667873,2021,9,11.02,88.98
4,2021-10,188,887.0,41.97238042767036,-87.68888971667873,2021,10,12.61,87.39
4,2021-11,123,570.0,41.97238042767036,-87.68888971667873,2021,11,7.86,92.14
4,2021-12,126,635.0,41.97238042767036,-87.68888971667873,2021,12,8.83,91.17
4,2022-01,127,571.0,41.97238042767036,-87.68888971667873,2022,1,7.88,92.12
4,2022-02,92,403.0,41.97238042767036,-87.68888971667873,2022,2,5.36,94.64
4,2022-03,141,630.0,41.97238042767036,-87.68888971667873,2022,3,8.76,91.24
4,2022-04,141,709.0,41.97238042767036,-87.68888971667873,2022,4,9.94,90.06
4,2022-05,172,815.0,41.97238042767036,-87.68888971667873,2022,5,11.53,88.47
4,2022-06,159,783.0,41.97238042767036,-87.68888971667873,2022,6,11.05,88.95
4,2022-07,172,808.0,41.97238042767036,-87.68888971667873,2022,7,11.42,88.58
4,2022-08,200,962.0,41.97238042767036,-87.68888971667873,2022,8,13.73,86.27
4,2022-09,204,1023.0,41.97238042767036,-87.68888971667873,2022,9,14.64,85.36
4,2022-10,202,925.0,41.97238042767036,-87.68888971667873,2022,10,13.18,86.82
4,2022-11,164,791.0,41.97238042767036,-87.68888971667873,2022,11,11.17,88.83
4,2022-12,203,973.0,41.97238042767036,-87.68888971667873,2022,12,13.89,86.11
4,2023-01,194,967.0,41.97238042767036,-87.68888971667873,2023,1,13.8,86.2
4,2023-02,155,788.0,41.97238042767036,-87.68888971667873,2023,2,11.12,88.88
4,2023-03,162,774.0,41.97238042767036,-87.68888971667873,2023,3,10.91,89.09
4,2023-04,152,738.0,41.97238042767036,-87.68888971667873,2023,4,10.38,89.62
4,2023-05,184,912.0,41.97238042767036,-87.68888971667873,2023,5,12.98,87.02
4,2023-06,190,911.0,41.97238042767036,-87.68888971667873,2023,6,12.97,87.03
4,2023-07,177,854.0,41.97238042767036,-87.68888971667873,2023,7,12.11,87.89
4,2023-08,179,922.0,41.97238042767036,-87.68888971667873,2023,8,13.13,86.87
4,2023-09,189,951.0,41.97238042767036,-87.68888971667873,2023,9,13.56,86.44
4,2023-10,211,991.0,41.97238042767036,-87.68888971667873,2023,10,14.16,85.84
4,2023-11,212,1036.0,41.97238042767036,-87.68888971667873,2023,11,14.84,85.16
4,2023-12,202,1020.0,41.97238042767036,-87.68888971667873,2023,12,14.6,85.4
4,2024-01,163,803.0,41.97238042767036,-87.68888971667873,2024,1,11.35,88.65
4,2024-02,166,834.0,41.97238042767036,-87.68888971667873,2024,2,11.81,88.19
4,2024-03,176,816.0,41.97238042767036,-87.68888971667873,2024,3,11.54,88.46
4,2024-04,180,893.0,41.97238042767036,-87.68888971667873,2024,4,12.7,87.3
4,2024-05,172,840.0,41.97238042767036,-87.68888971667873,2024,5,11.9,88.1
4,2024-06,148,698.0,41.97238042767036,-87.68888971667873,2024,6,9.78,90.22
4,2024-07,175,847.0,41.97238042767036,-87.68888971667873,2024,7,12.01,87.99
4,2024-08,168,792.0,41.97238042767036,-87.68888971667873,2024,8,11.18,88.82
4,2024-09,178,866.0,41.97238042767036,-87.68888971667873,2024,9,12.29,87.71
4,2024-10,194,937.0,41.97238042767036,-87.68888971667873,2024,10,13.36,86.64
4,2024-11,159,771.0,41.97238042767036,-87.68888971667873,2024,11,10.87,89.13
4,2024-12,138,642.0,41.97238042767036,-87.68888971667873,2024,12,8.94,91.06
5,2020-01,112,489.0,41.947614507488844,-87.68259997785213,2020,1,6.65,93.35
5,2020-02,101,434.0,41.947614507488844,-87.68259997785213,2020,2,5.82,94.18
5,2020-03,90,402.0,41.947614507488844,-87.68259997785213,2020,3,5.35,94.65
5,2020-04,89,417.0,41.947614507488844,-87.68259997785213,2020,4,5.57,94.43
5,2020-05,68,310.0,41.947614507488844,-87.68259997785213,2020,5,3.97,96.03
5,2020-06,77,341.0,41.947614507488844,-87.68259997785213,2020,6,4.43,95.57
5,2020-07,92,448.0,41.947614507488844,-87.68259997785213,2020,7,6.03,93.97
5,2020-08,94,451.0,41.947614507488844,-87.68259997785213,2020,8,6.08,93.92
5,2020-09,106,459.0,41.947614507488844,-87.68259997785213,2020,9,6.2,93.8
5,2020-10,83,366.0,41.947614507488844,-87.68259997785213,2020,10,4.81,95.19
5,2020-11,106,447.0,41.947614507488844,-87.68259997785213,2020,11,6.02,93.98
5,2020-12,98,415.0,41.947614507488844,-87.68259997785213,2020,12,5.54,94.46
5,2021-01,97,415.0,41.947614507488844,-87.68259997785213,2021,1,5.54,94.46
5,2021-02,54,241.0,41.947614507488844,-87.68259997785213,2021,2,2.93,97.07
5,2021-03,70,321.0,41.947614507488844,-87.68259997785213,2021,3,4.13,95.87
5,2021-04,65,280.0,41.947614507488844,-87.68259997785213,2021,4,3.52,96.48
5,2021-05,83,381.0,41.947614507488844,-87.68259997785213,2021,5,5.03,94.97
5,2021-06,76,336.0,41.947614507488844,-87.68259997785213,2021,6,4.36,95.64
5,2021-07,81,357.0,41.947614507488844,-87.68259997785213,2021,7,4.67,95.33
5,2021-08,85,414.0,41.947614507488844,-87.68259997785213,2021,8,5.52,94.48
5,2021-09,97,447.0,41.947614507488844,-87.68259997785213,2021,9,6.02,93.98
5,2021-10,106,507.0,41.947614507488844,-87.68259997785213,2021,10,6.92,93.08
5,2021-11,85,378.0,41.947614507488844,-87.68259997785213,2021,11,4.99,95.01
5,2021-12,83,416.0,41.947614507488844,-87.68259997785213,2021,12,5.55,94.45
5,2022-01,79,350.0,41.947614507488844,-87.68259997785213,2022,1,4.57,95.43
5,2022-02,78,352.0,41.947614507488844,-87.68259997785213,2022,2,4.6,95.4
5,2022-03,96,428.0,41.947614507488844,-87.68259997785213,2022,3,5.73,94.27
5,2022-04,94,406.0,41.947614507488844,-87.68259997785213,2022,4,5.41,94.59
5,2022-05,99,486.0,41.947614507488844,-87.68259997785213,2022,5,6.6,93.4
5,2022-06,117,538.0,41.947614507488844,-87.68259997785213,2022,6,7.38,92.62
5,2022-07,119,548.0,41.947614507488844,-87.68259997785213,2022,7,7.53,92.47
5,2022-08,117,541.0,41.947614507488844,-87.68259997785213,2022,8,7.43,92.57
5,2022-09,119,547.0,41.947614507488844,-87.68259997785213,2022,9,7.52,92.48
5,2022-10,119,533.0,41.947614507488844,-87.68259997785213,2022,10,7.31,92.69
5,2022-11,120,572.0,41.947614507488844,-87.68259997785213,2022,11,7.89,92.11
5,2022-12,160,772.0,41.947614507488844,-87.68259997785213,2022,12,10.88,89.12
5,2023-01,112,517.0,41.947614507488844,-87.68259997785213,2023,1,7.07,92.93
5,2023-02,103,482.0,41.947614507488844,-87.68259997785213,2023,2,6.54,93.46
5,2023-03,142,661.0,41.947614507488844,-87.68259997785213,2023,3,9.22,90.78
5,2023-04,135,636.0,41.947614507488844,-87.68259997785213,2023,4,8.85,91.15
5,2023-05,99,423.0,41.947614507488844,-87.68259997785213,2023,5,5.66,94.34
5,2023-06,147,718.0,41.947614507488844,-87.68259997785213,2023,6,10.08,89.92
5,2023-07,132,638.0,41.947614507488844,-87.68259997785213,2023,7,8.88,91.12
5,2023-08,129,618.0,41.947614507488844,-87.68259997785213,2023,8,8.58,91.42
5,2023-09,130,630.0,41.947614507488844,-87.68259997785213,2023,9,8.76,91.24
5,2023-10,132,619.0,41.947614507488844,-87.68259997785213,2023,10,8.59,91.41
5,2023-11,117,598.0,41.947614507488844,-87.68259997785213,2023,11,8.28,91.72
5,2023-12,108,524.0,41.947614507488844,-87.68259997785213,2023,12,7.17,92.83
5,2024-01,84,405.0,41.947614507488844,-87.68259997785213,2024,1,5.39,94.61
5,2024-02,95,467.0,41.947614507488844,-87.68259997785213,2024,2,6.32,93.68
5,2024-03,110,513.0,41.947614507488844,-87.68259997785213,2024,3,7.01,92.99
5,2024-04,99,474.0,41.947614507488844,-87.68259997785213,2024,4,6.42,93.58
5,2024-05,127,588.0,41.947614507488844,-87.68259997785213,2024,5,8.13,91.87
5,2024-06,143,668.0,41.947614507488844,-87.68259997785213,2024,6,9.33,90.67
5,2024-07,118,574.0,41.947614507488844,-87.68259997785213,2024,7,7.92,92.08
5,2024-08,122,562.0,41.947614507488844,-87.68259997785213,2024,8,7.74,92.26
5,2024-09,127,606.0,41.947614507488844,-87.68259997785213,2024,9,8.4,91.6
5,2024-10,121,533.0,41.947614507488844,-87.68259997785213,2024,10,7.31,92.69
5,2024-11,116,552.0,41.947614507488844,-87.68259997785213,2024,11,7.59,92.41
5,2024-12,113,493.0,41.947614507488844,-87.68259997785213,2024,12,6.71,93.29
6,2020-01,410,1895.0,41.943524742153116,-87.65314263381195,2020,1,27.7,72.3
6,2020-02,383,1714.0,41.943524742153116,-87.65314263381195,2020,2,24.99,75.01
6,2020-03,327,1484.0,41.943524742153116,-87.65314263381195,2020,3,21.55,78.45
6,2020-04,225,1028.0,41.943524742153116,-87.65314263381195,2020,4,14.72,85.28
6,2020-05,331,1507.0,41.943524742153116,-87.65314263381195,2020,5,21.89,78.11
6,2020-06,326,1502.0,41.943524742153116,-87.65314263381195,2020,6,21.81,78.19
6,2020-07,398,1927.0,41.943524742153116,-87.65314263381195,2020,7,28.18,71.82
6,2020-08,388,1844.0,41.943524742153116,-87.65314263381195,2020,8,26.94,73.06
6,2020-09,359,1678.0,41.943524742153116,-87.65314263381195,2020,9,24.45,75.55
6,2020-10,387,1760.0,41.943524742153116,-87.65314263381195,2020,10,25.68,74.32
6,2020-11,308,1373.0,41.943524742153116,-87.65314263381195,2020,11,19.88,80.12
6,2020-12,294,1312.0,41.943524742153116,-87.65314263381195,2020,12,18.97,81.03
6,2021-01,289,1285.0,41.943524742153116,-87.65314263381195,2021,1,18.57,81.43
6,2021-02,215,987.0,41.943524742153116,-87.65314263381195,2021,2,14.1,85.9
6,2021-03,279,1255.0,41.943524742153116,-87.65314263381195,2021,3,18.12,81.88
6,2021-04,310,1431.0,41.943524742153116,-87.65314263381195,2021,4,20.75,79.25
6,2021-05,342,1606.0,41.943524742153116,-87.65314263381195,2021,5,23.37,76.63
6,2021-06,417,2042.0,41.943524742153116,-87.65314263381195,2021,6,29.9,70.1
6,2021-07,482,2332.0,41.943524742153116,-87.65314263381195,2021,7,34.24,65.76
